antecedents,consequents,antecedent support,consequent support,support,confidence,lift,antecedents_str,consequents_str
224,109,0.0317560242017277,0.10208792361766866,0.006365194278319868,0.2004405286343612,1.9634107691820109,OUTROS FARINACEOS,ESPONJA MULTIUSO
16,323,0.05396425698597559,0.12545028503479871,0.013289966075612912,0.24627349319507452,1.9631162506068487,ALHO,VINAGRE
53,323,0.08963732382051551,0.12545028503479871,0.0220683384045046,0.24619586422161532,1.9624974479198907,CAFE EM PO,VINAGRE
7,37,0.005455880809988459,0.1045360752631763,0.0011191550379463504,0.2051282051282051,1.9622719201173529,ADOCANTES,AZEITE DE OLIVA
310,163,0.014968698632532439,0.11313957961738887,0.003322491518903228,0.2219626168224299,1.961847636106256,TAMPA PLASTICA,LUVA DESCARTAVEL
41,6,0.01154128632882174,0.12670933445248836,0.0028678347847375233,0.24848484848484848,1.961061902491657,BANDEJA DE ALUMINIO,ACUCAR REFINADO
27,294,0.05295002273283671,0.17245479662854546,0.017906480607141607,0.3381770145310436,1.9609603278211578,ARROZ INTEGRAL,SAL
174,294,0.08792361766866016,0.17245479662854546,0.029727555695449936,0.33810660302307083,1.9605520381745414,MILHO VERDE,SAL
289,239,0.004196831392298815,0.17427342356520828,0.0014339173923687617,0.3416666666666667,1.9605207706201082,SACO DE PAPEL,OUTROS TEMPEROS E ESPECIARIAS
251,37,0.04627006610009443,0.1045360752631763,0.009477844227608155,0.20483749055177625,1.9594909224981392,PARMESAO,AZEITE DE OLIVA
216,114,0.08054418913720142,0.11614730878186968,0.01832616374637149,0.22752930959617887,1.95897186066954,OUTROS CEREAIS E SEMENTES,FARINHA DE MANDIOCA
104,323,0.021508760885531424,0.12545028503479871,0.0052810128353093415,0.24552845528455283,1.9571773409398439,ERVILHA,VINAGRE
133,323,0.026509984961354177,0.12545028503479871,0.006505088658063162,0.24538258575197888,1.9560145732942105,FUSILI (PARAFUSO),VINAGRE
130,163,0.020704368202007484,0.11313957961738887,0.004581540936592872,0.22128378378378377,1.9558476753414928,FOSFORO,LUVA DESCARTAVEL
21,6,0.03556814604973245,0.12670933445248836,0.00881334592382751,0.24778761061946902,1.9555592466029474,AMENDOIM FRUTAS SECAS,ACUCAR REFINADO
97,323,0.07956492847899836,0.12545028503479871,0.019515265974189486,0.24527472527472524,1.9551547866685863,DERIVADOS DE COCO,VINAGRE
171,37,0.006505088658063162,0.1045360752631763,0.0013289966075612912,0.20430107526881722,1.9543595333426866,MASSAS ORIENTAIS,AZEITE DE OLIVA
156,37,0.024481516455076416,0.1045360752631763,0.005001224075822754,0.2042857142857143,1.9542125890168713,LENTILHA,AZEITE DE OLIVA
171,6,0.006505088658063162,0.12670933445248836,0.0016087853670478788,0.24731182795698925,1.9518043325349694,MASSAS ORIENTAIS,ACUCAR REFINADO
50,323,0.028713321442311056,0.12545028503479871,0.007029692582100514,0.24482338611449453,1.9515570335020191,CACAU E CHOCOLATE EM PO,VINAGRE
34,6,0.018675899695729723,0.12670933445248836,0.004616514531528696,0.24719101123595505,1.9508508375019773,ATUM / CHICHARRO,ACUCAR REFINADO
53,101,0.08963732382051551,0.13741125450285036,0.02402685972091071,0.2680452594615685,1.9506790796092206,CAFE EM PO,DETERGENTE (LAVA LOUCAS)
185,114,0.0745637044031756,0.11614730878186968,0.01689224635400273,0.22654784240150097,1.950521667505606,MOLHO SHOYU,FARINHA DE MANDIOCA
307,101,0.03745672017626692,0.13741125450285036,0.010037421746581331,0.2679738562091503,1.950159447846331,TALHERES,DETERGENTE (LAVA LOUCAS)
184,122,0.014164305949008499,0.10890777463015423,0.0030077291644808168,0.21234567901234566,1.9497752087347462,MOLHO INGLES,FEIJAO PRETO
191,117,0.008743398733955863,0.17234987584373798,0.0029377819746091703,0.3360000000000001,1.9495227272727276,MULTIUSO,FARINHA DE TRIGO
179,6,0.020389605847585073,0.12670933445248836,0.005036197670758577,0.2469982847341338,1.9493298248421442,MOLHO BARBECUE,ACUCAR REFINADO
43,114,0.07417899485888155,0.11614730878186968,0.01678732556919526,0.22630834512022632,1.9484596543278023,BATATA PALHA,FARINHA DE MANDIOCA
30,294,0.08390165425104046,0.17245479662854546,0.028188717518273704,0.3359733222175907,1.948181951362314,ARROZ PARBOILIZADO,SAL
64,37,0.05186584128982618,0.1045360752631763,0.010562025670618683,0.2036412677006069,1.948047764256759,CATCHUP,AZEITE DE OLIVA
53,165,0.08963732382051551,0.1258699681740286,0.02196341761969713,0.24502536090518925,1.9466546663967983,CAFE EM PO,MAIONESE
250,13,0.09659706921274437,0.10789354037701536,0.020284685062777603,0.2099927588703838,1.9462959333487466,PAPEL TOALHA,ALCOOL
272,114,0.03651243311299968,0.11614730878186968,0.008253768404854336,0.22605363984674332,1.946266704046351,SABAO EM BARRA,FARINHA DE MANDIOCA
44,106,0.025880460252509355,0.1395796173888714,0.007029692582100514,0.2716216216216216,1.9459977516980775,BATATAS PURE E FLOCOS,ESPAGUETE
39,6,0.01276536215157556,0.12670933445248836,0.0031476235442241107,0.2465753424657534,1.9459919313064553,BALAS,ACUCAR REFINADO
300,294,0.09173573951666492,0.17245479662854546,0.03077676354352464,0.33549370949294705,1.9454008589600151,SOBREMESAS EM PO,SAL
209,114,0.01052705207568286,0.11614730878186968,0.0023782044556359947,0.22591362126245845,1.9450611781865326,OUTROS ACUCARES,FARINHA DE MANDIOCA
161,122,0.007099639771972161,0.10890777463015423,0.0015038645822404084,0.21182266009852216,1.9449728067427887,LIMPADOR DE USO GERAL (PISOS),FEIJAO PRETO
113,165,0.006714930227678103,0.1258699681740286,0.0016437589619837023,0.24479166666666666,1.9447980341761602,FARFALLE (GRAVATA),MAIONESE
22,165,0.08502080928898681,0.1258699681740286,0.020809288986814955,0.24475524475524477,1.9445086727665224,AMIDO DE MILHO,MAIONESE
99,6,0.0475640891127199,0.12670933445248836,0.011716154303500858,0.2463235294117647,1.9440046029452356,DESINFETANTE,ACUCAR REFINADO
253,323,0.06211310460602245,0.12545028503479871,0.015143566607211556,0.24380630630630634,1.9434496002833057,PENNE,VINAGRE
143,114,0.03920539992305809,0.11614730878186968,0.008848319518763333,0.22569134701159677,1.9431474510998454,GRAO DE BICO,FARINHA DE MANDIOCA
312,37,0.01619277445528626,0.1045360752631763,0.0032875179239674045,0.20302375809935203,1.9421406207209007,TAPIOCA,AZEITE DE OLIVA
2,37,0.007064666177036338,0.1045360752631763,0.0014339173923687617,0.20297029702970298,1.941629208086416,ACHOCOLATADO EM PO,AZEITE DE OLIVA
151,323,0.03388941349281293,0.12545028503479871,0.008253768404854336,0.2435500515995872,1.941406920933091,LA E PALHA DE ACO,VINAGRE
267,101,0.004196831392298815,0.13741125450285036,0.0011191550379463504,0.2666666666666666,1.9406464749300072,PROTEINA TEXTURIZADA DE SOJA (PTS),DETERGENTE (LAVA LOUCAS)
195,294,0.09449865351659498,0.17245479662854546,0.031616129821984404,0.33456698741672836,1.9400271488960683,OLEO DE SOJA,SAL
287,37,0.03917042632812227,0.1045360752631763,0.007939006050431924,0.20267857142857146,1.9388385389284521,SACHES SAL,AZEITE DE OLIVA
174,117,0.08792361766866016,0.17234987584373798,0.029377819746091702,0.3341288782816229,1.9386661965719245,MILHO VERDE,FARINHA DE TRIGO
70,165,0.016052880075542966,0.1258699681740286,0.003917042632812227,0.2440087145969499,1.9385777094944676,CHANTILLY,MAIONESE
130,239,0.020704368202007484,0.17427342356520828,0.006994718987164691,0.33783783783783783,1.938550531265763,FOSFORO,OUTROS TEMPEROS E ESPECIARIAS
244,37,0.0317560242017277,0.1045360752631763,0.006435141468191515,0.2026431718061674,1.9384999034639492,PALITOS,AZEITE DE OLIVA
140,165,0.007029692582100514,0.1258699681740286,0.0017137061518553492,0.24378109452736318,1.9367693347654615,GLUTAMATO MONOSSODICO,MAIONESE
158,239,0.025180988353792885,0.17427342356520828,0.0084985835694051,0.3375,1.9366119807344973,LIMPA ALUMINIO/INOX/METAL,OUTROS TEMPEROS E ESPECIARIAS
237,13,0.005525827999860106,0.10789354037701536,0.001154128632882174,0.20886075949367086,1.9358041154627328,OUTROS SACHES,ALCOOL
111,294,0.09292484174448291,0.17245479662854546,0.0310215787080754,0.33383515242754985,1.9357835151816938,EXTRATO DE TOMATE,SAL
79,114,0.015248487392019026,0.11614730878186968,0.0034274123037106984,0.22477064220183485,1.935220407249944,CLORO LIQUIDO,FARINHA DE MANDIOCA
225,239,0.04543069982163467,0.17427342356520828,0.015318434581890673,0.3371824480369515,1.9347898327755477,OUTROS FEIJOES,OUTROS TEMPEROS E ESPECIARIAS
251,239,0.04627006610009443,0.17427342356520828,0.01559822334137726,0.3371126228269085,1.9343891680693948,PARMESAO,OUTROS TEMPEROS E ESPECIARIAS
63,117,0.010387157695939566,0.17234987584373798,0.003462385898646522,0.3333333333333333,1.9340503246753245,CASTANHA DO PARA FRUTAS SECAS,FARINHA DE TRIGO
267,117,0.004196831392298815,0.17234987584373798,0.0013989437974329382,0.3333333333333333,1.9340503246753245,PROTEINA TEXTURIZADA DE SOJA (PTS),FARINHA DE TRIGO
164,101,0.01447906830343091,0.13741125450285036,0.00384709544294058,0.26570048309178745,1.9336151471222902,LUVA MULTIUSO,DETERGENTE (LAVA LOUCAS)
108,294,0.0033574651138390515,0.17245479662854546,0.0011191550379463504,0.3333333333333333,1.9328736564591358,ESPETO,SAL
121,323,0.03476375336620851,0.12545028503479871,0.008428636379533453,0.24245472837022136,1.9326757870894173,FEIJAO CARIOCA,VINAGRE
272,323,0.03651243311299968,0.12545028503479871,0.008848319518763333,0.24233716475095785,1.93173865395153,SABAO EM BARRA,VINAGRE
198,37,0.010911761619976918,0.1045360752631763,0.0022033364809568774,0.2019230769230769,1.9316114213655193,OREGANO,AZEITE DE OLIVA
1,163,0.026579932151225824,0.11313957961738887,0.005805616759346694,0.21842105263157896,1.9305450256243393,ACETO BALSAMICO,LUVA DESCARTAVEL
133,239,0.026509984961354177,0.17427342356520828,0.00891826670863498,0.3364116094986807,1.9303666767802081,FUSILI (PARAFUSO),OUTROS TEMPEROS E ESPECIARIAS
31,114,0.0060854055188332805,0.11614730878186968,0.0013639702024971147,0.2241379310344828,1.9297729184188397,ASPARGO,FARINHA DE MANDIOCA
259,163,0.02675480012590494,0.11313957961738887,0.005840590354282517,0.21830065359477127,1.9294808618965364,POTE PLASTICO,LUVA DESCARTAVEL
190,37,0.0647011506312734,0.1045360752631763,0.013045150911062148,0.2016216216216216,1.9287276771585902,MOSTARDA,AZEITE DE OLIVA
53,114,0.08963732382051551,0.11614730878186968,0.020074843493162662,0.2239563012095201,1.9282091299258681,CAFE EM PO,FARINHA DE MANDIOCA
228,114,0.0046864617214003425,0.11614730878186968,0.0010492078480747037,0.2238805970149254,1.9275573352748456,OUTROS LIMPADORES,FARINHA DE MANDIOCA
126,323,0.03777148253068933,0.12545028503479871,0.00912810827824992,0.24166666666666667,1.9263939224979094,FIBRAS E MANTAS DE LIMPEZA,VINAGRE
129,101,0.024971146784177944,0.13741125450285036,0.0066100094428706326,0.2647058823529412,1.9263770155555222,FOLHA DE ALUMINIO,DETERGENTE (LAVA LOUCAS)
14,163,0.013324939670548736,0.11313957961738887,0.002902808379673347,0.2178477690288714,1.9254779783129892,ALCOOL GEL,LUVA DESCARTAVEL
118,122,0.04805371944182142,0.10890777463015423,0.010072395341517154,0.20960698689956334,1.9246283161269153,FARINHA PARA EMPANAR,FEIJAO PRETO
43,323,0.07417899485888155,0.12545028503479871,0.017906480607141607,0.24139556812824137,1.9242329187317553,BATATA PALHA,VINAGRE
64,294,0.05186584128982618,0.17245479662854546,0.017207008708425137,0.3317599460552933,1.9237501799957413,CATCHUP,SAL
242,106,0.037141957821844505,0.1395796173888714,0.009967474556709684,0.268361581920904,1.922641621614735,OVO DE CODORNA,ESPAGUETE
138,6,0.016227748050222084,0.12670933445248836,0.0039520162277480505,0.2435344827586207,1.9219932281306216,GERGELIM,ACUCAR REFINADO
280,6,0.02297765187283601,0.12670933445248836,0.005595775189731753,0.243531202435312,1.9219673395619312,SACHES ACUCAR,ACUCAR REFINADO
287,323,0.03917042632812227,0.12545028503479871,0.009442870632672332,0.24107142857142858,1.9216491098809194,SACHES SAL,VINAGRE
130,117,0.020704368202007484,0.17234987584373798,0.006854824607421397,0.3310810810810811,1.9209824170761671,FOSFORO,FARINHA DE TRIGO
56,114,0.07449375721330395,0.11614730878186968,0.016612457594516142,0.22300469483568078,1.9200160311462273,CALDO DE GALINHA,FARINHA DE MANDIOCA
289,165,0.004196831392298815,0.1258699681740286,0.0010142342531388802,0.24166666666666667,1.9199708252292305,SACO DE PAPEL,MAIONESE
225,294,0.04543069982163467,0.17245479662854546,0.015038645822404086,0.33102386451116245,1.9194819221187724,OUTROS FEIJOES,SAL
93,114,0.07106634490959325,0.11614730878186968,0.015843038505928025,0.22293307086614175,1.919399366237757,CREME CULINARIO,FARINHA DE MANDIOCA
84,117,0.018186269366628195,0.17234987584373798,0.0060154583289616335,0.33076923076923076,1.9191730144855144,COGUMELO SECO,FARINHA DE TRIGO
164,294,0.01447906830343091,0.17245479662854546,0.004791382506207813,0.33091787439613524,1.918867325615229,LUVA MULTIUSO,SAL
21,239,0.03556814604973245,0.17427342356520828,0.011891022278179975,0.3343166175024583,1.9183453831522754,AMENDOIM FRUTAS SECAS,OUTROS TEMPEROS E ESPECIARIAS
70,37,0.016052880075542966,0.1045360752631763,0.0032175707340957576,0.20043572984749453,1.917383346781335,CHANTILLY,AZEITE DE OLIVA
12,117,0.02794390235372294,0.17234987584373798,0.009233029063057391,0.3304130162703379,1.9171062041838012,ALCAPARRA,FARINHA DE TRIGO
245,37,0.07260518308676948,0.1045360752631763,0.014549015493302557,0.20038535645472064,1.9169014710972991,PALMITO,AZEITE DE OLIVA
34,37,0.018675899695729723,0.1045360752631763,0.0037421746581331097,0.200374531835206,1.9167979219685665,ATUM / CHICHARRO,AZEITE DE OLIVA
320,294,0.024551463644948063,0.17245479662854546,0.008113874025111042,0.3304843304843305,1.9163533687970922,TRIGO PARA QUIBE,SAL
50,163,0.028713321442311056,0.11313957961738887,0.006225299898576574,0.21680876979293542,1.9162946382347459,CACAU E CHOCOLATE EM PO,LUVA DESCARTAVEL
24,323,0.0072745077466512785,0.12545028503479871,0.0017486797467911727,0.2403846153846154,1.916174326092085,AROMAS E ESSENCIAS,VINAGRE
244,101,0.0317560242017277,0.13741125450285036,0.008358689189661806,0.263215859030837,1.9155334836520035,PALITOS,DETERGENTE (LAVA LOUCAS)
43,239,0.07417899485888155,0.17427342356520828,0.024761305214563004,0.3338048090523338,1.9154085701853059,BATATA PALHA,OUTROS TEMPEROS E ESPECIARIAS
156,106,0.024481516455076416,0.1395796173888714,0.006540062252998986,0.2671428571428571,1.9139102265812362,LENTILHA,ESPAGUETE
245,165,0.07260518308676948,0.1258699681740286,0.017486797467911725,0.24084778420038536,1.9134650440793608,PALMITO,MAIONESE
202,37,0.05123631658098136,0.1045360752631763,0.010247263316196272,0.2,1.9132151221144196,OUTRAS CONSERVAS VEGETAIS,AZEITE DE OLIVA
302,37,0.037246878606651976,0.1045360752631763,0.007449375721330396,0.2,1.9132151221144196,SUCO NECTAR,AZEITE DE OLIVA
85,6,0.0593501906060924,0.12670933445248836,0.01437414751862344,0.24219210371243372,1.911399067471603,COGUMELOS,ACUCAR REFINADO
152,114,0.06742909103626762,0.11614730878186968,0.014968698632532439,0.22199170124481327,1.9112944034004655,LEITE CONDENSADO,FARINHA DE MANDIOCA
37,165,0.1045360752631763,0.1258699681740286,0.025146014758857062,0.24054867848778855,1.911088736871725,AZEITE DE OLIVA,MAIONESE
179,117,0.020389605847585073,0.17234987584373798,0.006714930227678103,0.3293310463121784,1.9108284511371991,MOLHO BARBECUE,FARINHA DE TRIGO
267,106,0.004196831392298815,0.1395796173888714,0.0011191550379463504,0.2666666666666666,1.910498621899273,PROTEINA TEXTURIZADA DE SOJA (PTS),ESPAGUETE
287,294,0.03917042632812227,0.17245479662854546,0.012905256531318854,0.3294642857142857,1.9104385158038066,SACHES SAL,SAL
300,106,0.09173573951666492,0.1395796173888714,0.024446542860140592,0.26648875333587496,1.909223984999417,SOBREMESAS EM PO,ESPAGUETE
215,114,0.01577309131605638,0.11614730878186968,0.0034973594935823454,0.22172949002217293,1.909036828727489,OUTROS CANUDOS,FARINHA DE MANDIOCA
151,294,0.03388941349281293,0.17245479662854546,0.011156576784527682,0.32920536635706915,1.9089371405896731,LA E PALHA DE ACO,SAL
6,114,0.12670933445248836,0.11614730878186968,0.028083796733466233,0.2216395252553133,1.9082622540274536,ACUCAR REFINADO,FARINHA DE MANDIOCA
114,6,0.11614730878186968,0.12670933445248836,0.028083796733466233,0.24179464016862393,1.9082622540274536,FARINHA DE MANDIOCA,ACUCAR REFINADO
44,114,0.025880460252509355,0.11614730878186968,0.005735669569475047,0.22162162162162163,1.9081081081081084,BATATAS PURE E FLOCOS,FARINHA DE MANDIOCA
224,163,0.0317560242017277,0.11313957961738887,0.006854824607421397,0.2158590308370044,1.9079002376267284,OUTROS FARINACEOS,LUVA DESCARTAVEL
6,165,0.12670933445248836,0.1258699681740286,0.030427027594166406,0.2401324868893183,1.9077822166230283,ACUCAR REFINADO,MAIONESE
165,6,0.1258699681740286,0.12670933445248836,0.030427027594166406,0.24173381494859686,1.907782216623028,MAIONESE,ACUCAR REFINADO
289,6,0.004196831392298815,0.12670933445248836,0.0010142342531388802,0.24166666666666667,1.9072522771184104,SACO DE PAPEL,ACUCAR REFINADO
3,6,0.004196831392298815,0.12670933445248836,0.0010142342531388802,0.24166666666666667,1.9072522771184104,ACUCAR CRISTAL,ACUCAR REFINADO
253,165,0.06211310460602245,0.1258699681740286,0.014898751442660792,0.23986486486486489,1.9056560380886587,PENNE,MAIONESE
184,117,0.014164305949008499,0.17234987584373798,0.004651488126464519,0.32839506172839505,1.9053977272727272,MOLHO INGLES,FARINHA DE TRIGO
300,165,0.09173573951666492,0.1258699681740286,0.021998391214632953,0.23980175371711782,1.9051546385200195,SOBREMESAS EM PO,MAIONESE
161,6,0.007099639771972161,0.12670933445248836,0.0017137061518553492,0.24137931034482757,1.904984438501147,LIMPADOR DE USO GERAL (PISOS),ACUCAR REFINADO
187,239,0.017276955898296784,0.17427342356520828,0.005735669569475047,0.3319838056680162,1.9049594532341134,MOLHOS CULINARIOS BASES E FUNDOS,OUTROS TEMPEROS E ESPECIARIAS
39,13,0.01276536215157556,0.10789354037701536,0.002623019620186759,0.20547945205479454,1.9044648209409205,BALAS,ALCOOL
6,101,0.12670933445248836,0.13741125450285036,0.03315496799916064,0.26166160640353303,1.904222527843273,ACUCAR REFINADO,DETERGENTE (LAVA LOUCAS)
101,6,0.13741125450285036,0.12670933445248836,0.03315496799916064,0.2412827691524561,1.904222527843273,DETERGENTE (LAVA LOUCAS),ACUCAR REFINADO
104,239,0.021508760885531424,0.17427342356520828,0.007134613366907985,0.33170731707317075,1.9033729313813306,ERVILHA,OUTROS TEMPEROS E ESPECIARIAS
322,6,0.020599447417200014,0.12670933445248836,0.00496625048088693,0.24108658743633277,1.9026742463613202,VASSOURAS,ACUCAR REFINADO
159,117,0.004266778582170462,0.17234987584373798,0.0013989437974329382,0.32786885245901637,1.9023445816478601,LIMPA MOVEIS,FARINHA DE TRIGO
207,323,0.08267757842828664,0.12545028503479871,0.019725107543804427,0.23857868020304568,1.9017787017133219,OUTRAS MASSAS SECAS,VINAGRE
120,6,0.008708425139020039,0.12670933445248836,0.0020984156961494074,0.2409638554216868,1.9017056356810078,FAROFA,ACUCAR REFINADO
22,163,0.08502080928898681,0.11313957961738887,0.018291190151435665,0.21513780337309749,1.9015255678043204,AMIDO DE MILHO,LUVA DESCARTAVEL
9,6,0.010596999265554507,0.12670933445248836,0.002553072430315112,0.24092409240924093,1.901391822869839,AGUA DE COCO,ACUCAR REFINADO
116,6,0.05721680131500717,0.12670933445248836,0.01377959640471444,0.24083129584352078,1.9006594650990314,FARINHA DE ROSCA,ACUCAR REFINADO
188,106,0.04945266323925436,0.1395796173888714,0.013115098100933795,0.2652050919377652,1.9000273600041395,MOLHOS PARA SALADA,ESPAGUETE
272,13,0.03651243311299968,0.10789354037701536,0.007484349316266219,0.2049808429118774,1.8998435142234393,SABAO EM BARRA,ALCOOL
293,294,0.014304200328751793,0.17245479662854546,0.0046864617214003425,0.32762836185819066,1.8997926892336736,SACOLA PLASTICA,SAL
195,165,0.09449865351659498,0.1258699681740286,0.022592942328541952,0.2390821613619541,1.8994376881973754,OLEO DE SOJA,MAIONESE
213,294,0.015912985695799672,0.17245479662854546,0.005211065645437695,0.3274725274725275,1.8988890646972172,OUTROS BOMBONIERE,SAL
111,239,0.09292484174448291,0.17427342356520828,0.030741789948588817,0.3308242378622507,1.8983057261078333,EXTRATO DE TOMATE,OUTROS TEMPEROS E ESPECIARIAS
18,239,0.004441646556849578,0.17427342356520828,0.0014688909873045851,0.33070866141732286,1.897642535802832,AMACIANTE DE ROUPAS,OUTROS TEMPEROS E ESPECIARIAS
251,163,0.04627006610009443,0.11313957961738887,0.00993250096177386,0.21466364323507178,1.8973346371005897,PARMESAO,LUVA DESCARTAVEL
216,294,0.08054418913720142,0.17245479662854546,0.02633511698667506,0.3269648284845853,1.895945110699604,OUTROS CEREAIS E SEMENTES,SAL
174,122,0.08792361766866016,0.10890777463015423,0.01815129577169237,0.20644391408114557,1.8955847255369926,MILHO VERDE,FEIJAO PRETO
206,117,0.005246039240373518,0.17234987584373798,0.0017137061518553492,0.32666666666666666,1.895369318181818,OUTRAS MASSAS FRESCAS,FARINHA DE TRIGO
43,106,0.07417899485888155,0.1395796173888714,0.019620186758996957,0.26449787835926447,1.8949606203774616,BATATA PALHA,ESPAGUETE
152,294,0.06742909103626762,0.17245479662854546,0.022033364809568776,0.32676348547717843,1.894777598914817,LEITE CONDENSADO,SAL
46,239,0.03357465113839052,0.17427342356520828,0.011086629594656035,0.3302083333333333,1.8947715984346778,BISCOITOS E BOLINHOS,OUTROS TEMPEROS E ESPECIARIAS
207,114,0.08267757842828664,0.11614730878186968,0.018186269366628195,0.21996615905245345,1.8938549791589285,OUTRAS MASSAS SECAS,FARINHA DE MANDIOCA
59,13,0.02105410415136572,0.10789354037701536,0.004301752177106284,0.2043189368770764,1.893708707334277,CANUDO BIODEGRADAVEL,ALCOOL
242,323,0.037141957821844505,0.12545028503479871,0.00881334592382751,0.23728813559322035,1.8914914025695428,OVO DE CODORNA,VINAGRE
85,165,0.0593501906060924,0.1258699681740286,0.014129332354072675,0.23806717737183264,1.8913739379252046,COGUMELOS,MAIONESE
130,294,0.020704368202007484,0.17245479662854546,0.0067499038226139264,0.3260135135135135,1.8904287957598642,FOSFORO,SAL
282,165,0.031616129821984404,0.1258699681740286,0.007519322911202043,0.23783185840707963,1.8895043977309331,SACHES CATCHUP,MAIONESE
131,163,0.06676459273248697,0.11313957961738887,0.01426922673381597,0.21372446306967,1.8890335618395901,FRUTAS SECAS,LUVA DESCARTAVEL
253,6,0.06211310460602245,0.12670933445248836,0.014863777847724968,0.23930180180180183,1.8885885782276899,PENNE,ACUCAR REFINADO
277,117,0.00891826670863498,0.17234987584373798,0.002902808379673347,0.32549019607843144,1.8885432582123762,SACHE AZEITE,FARINHA DE TRIGO
180,165,0.025600671493022767,0.1258699681740286,0.0060854055188332805,0.23770491803278687,1.8884958936680956,MOLHO DE ALHO,MAIONESE
196,323,0.02126394572098066,0.12545028503479871,0.005036197670758577,0.23684210526315788,1.8879359676023066,OLEOS COMPOSTOS,VINAGRE
248,6,0.0299723708600007,0.12670933445248836,0.007169586961843808,0.23920653442240372,1.8878367206016533,PAPEL HIGIENICO,ACUCAR REFINADO
134,13,0.025775539467701884,0.10789354037701536,0.005246039240373518,0.203527815468114,1.8863762812576281,GEL ACENDEDOR,ALCOOL
218,323,0.004581540936592872,0.12545028503479871,0.001084181443010527,0.2366412213740458,1.8863346648308035,OUTROS CLORADOS,VINAGRE
63,122,0.010387157695939566,0.10890777463015423,0.002133389291085231,0.2053872053872054,1.8858819407952356,CASTANHA DO PARA FRUTAS SECAS,FEIJAO PRETO
115,117,0.02378204455635995,0.17234987584373798,0.007729164480816983,0.32499999999999996,1.8856990665584412,FARINHA DE MILHO,FARINHA DE TRIGO
323,106,0.12545028503479871,0.1395796173888714,0.03301507361941734,0.2631725676052412,1.88546560399315,VINAGRE,ESPAGUETE
106,323,0.1395796173888714,0.12545028503479871,0.03301507361941734,0.23653219744424958,1.8854656039931499,ESPAGUETE,VINAGRE
132,6,0.05753156366942958,0.12670933445248836,0.013744622809778617,0.23890577507598784,1.8854631042637928,FUBA E POLENTA,ACUCAR REFINADO
143,106,0.03920539992305809,0.1395796173888714,0.010317210506067919,0.2631578947368421,1.8853604821374408,GRAO DE BICO,ESPAGUETE
64,239,0.05186584128982618,0.17427342356520828,0.017032140733746023,0.3283884018880648,1.8843286323872037,CATCHUP,OUTROS TEMPEROS E ESPECIARIAS
7,165,0.005455880809988459,0.1258699681740286,0.0012940230126254678,0.23717948717948717,1.8843214995618442,ADOCANTES,MAIONESE
128,106,0.010771867240233624,0.1395796173888714,0.0028328611898017,0.262987012987013,1.884136222084105,FILTRO DE CAFE,ESPAGUETE
185,239,0.0745637044031756,0.17427342356520828,0.024481516455076416,0.32833020637898686,1.8839947001794843,MOLHO SHOYU,OUTROS TEMPEROS E ESPECIARIAS
134,163,0.025775539467701884,0.11313957961738887,0.005490854404924282,0.2130257801899593,1.8828581554780546,GEL ACENDEDOR,LUVA DESCARTAVEL
129,13,0.024971146784177944,0.10789354037701536,0.005071171265694401,0.2030812324929972,1.8822371736376884,FOLHA DE ALUMINIO,ALCOOL
154,165,0.10082887419997902,0.1258699681740286,0.02388696534116742,0.23690600069372184,1.8821487296014419,LEITE INTEGRAL,MAIONESE
236,101,0.004056937012555521,0.13741125450285036,0.0010492078480747037,0.25862068965517243,1.8820924864622919,OUTROS PRODUTOS DE LIMPEZA,DETERGENTE (LAVA LOUCAS)
43,117,0.07417899485888155,0.17234987584373798,0.024061833315846534,0.32437529467232434,1.882074431932989,BATATA PALHA,FARINHA DE TRIGO
80,117,0.012940230126254677,0.17234987584373798,0.004196831392298815,0.32432432432432434,1.8817786942786943,COBERTURA CHOCOLATE AO LEITE,FARINHA DE TRIGO
121,101,0.03476375336620851,0.13741125450285036,0.008988213898506627,0.2585513078470825,1.8815875656074397,FEIJAO CARIOCA,DETERGENTE (LAVA LOUCAS)
215,163,0.01577309131605638,0.11313957961738887,0.0033574651138390515,0.212860310421286,1.881395627782328,OUTROS CANUDOS,LUVA DESCARTAVEL
251,101,0.04627006610009443,0.13741125450285036,0.011960969468051622,0.2585034013605442,1.881238929779089,PARMESAO,DETERGENTE (LAVA LOUCAS)
242,114,0.037141957821844505,0.11614730878186968,0.008113874025111042,0.21845574387947272,1.880850672913509,OVO DE CODORNA,FARINHA DE MANDIOCA
152,106,0.06742909103626762,0.1395796173888714,0.017696639037526666,0.26244813278008294,1.8802754849864476,LEITE CONDENSADO,ESPAGUETE
109,323,0.10208792361766866,0.12545028503479871,0.024061833315846534,0.2356971565604659,1.8788092549577369,ESPONJA MULTIUSO,VINAGRE
182,294,0.05518833280872941,0.17245479662854546,0.017871507012205783,0.32382762991128006,1.8777536852673353,MOLHO DE PIMENTA,SAL
286,13,0.011226523974399329,0.10789354037701536,0.0022732836708285243,0.2024922118380062,1.876777897271997,SACHES MOSTARDA,ALCOOL
318,13,0.03525338369531004,0.10789354037701536,0.007134613366907985,0.2023809523809524,1.875746700625145,TOUCA DESCARTAVEL,ALCOOL
55,101,0.0317560242017277,0.13741125450285036,0.008183821214982689,0.2577092511013216,1.8754595613998697,CALDO DE CARNE,DETERGENTE (LAVA LOUCAS)
